STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,avg_apr,county,state,fips
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/2/20,69,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/3/20,68,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/4/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/5/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/6/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/7/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/8/20,69,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/9/20,68,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/10/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/11/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/12/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/13/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/14/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/15/20,72,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/16/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/17/20,69,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/18/20,69,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/19/20,69,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/20/20,69,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/21/20,68,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/22/20,70,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/23/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/24/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/25/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/26/20,72,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/27/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/28/20,72,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/29/20,71,,,,
USR0000HSCO,"SCHOFIELD BARRACKS HAWAII, HI US",21.495,-158.0819,298.7,4/30/20,72,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/1/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/2/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/4/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/7/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/10/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/11/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/12/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/15/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/16/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/17/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/18/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/19/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/20/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/21/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/22/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/25/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/27/20,,,,,
USC00516400,"MOANALUA STRM 772.5, HI US",21.37361,-157.88,72.5,4/30/20,,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/1/20,73,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/2/20,73,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/3/20,72,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/4/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/5/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/6/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/7/20,75,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/8/20,73,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/9/20,72,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/10/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/11/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/12/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/13/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/14/20,75,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/15/20,75,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/16/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/17/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/18/20,73,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/19/20,72,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/20/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/21/20,74,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/22/20,75,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/23/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/24/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/25/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/26/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/27/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/28/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/29/20,76,,,,
USR0000HMAR,"MAKUA RANGE HAWAII, HI US",21.5286,-158.2261,6.1,4/30/20,78,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/2/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/3/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/4/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/5/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/6/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/7/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/8/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/9/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/10/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/11/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/15/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/16/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/17/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/18/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/19/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/20/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/21/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/22/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/27/20,,,,,
USC00518601,"ST STEPHEN S SEMINARY, HI US",21.36667,-157.77861,143,4/30/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/2/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/3/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/4/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/5/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/6/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/7/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/10/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/11/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/12/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/15/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/16/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/17/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/18/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/19/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/20/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/21/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/22/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/25/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/27/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/28/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/29/20,,,,,
USC00517052,"OLOMANA FIRE STATION 790, HI US",21.3775,-157.75083,45.1,4/30/20,,,,,
USW00022551,"EWA KALAELOA AIRPORT, HI US",21.31667,-158.06667,16.5,4/11/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/1/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/2/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/3/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/4/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/7/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/8/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/11/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/12/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/15/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/16/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/17/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/18/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/19/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/21/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/26/20,,,,,
USC00516261,"MILILANI 820.6, HI US",21.4638,-157.9991,226.8,4/27/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/1/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/2/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/3/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/4/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/5/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/6/20,,,,,
USC00514830,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.52037,-157.83885,14.6,4/8/20,,,,,
